,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS,OPS
10001964,,,,,,,,1.238,,,,,,0.5379999999999999,,1.0,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,,,,,,,,,,,,,,,,,
10001966,,,,,,,,,,,,,,0.619,,,,,,,0.222,,,,,,0.904,,,,,,,,0.33399999999999996,,0.34700000000000003,,,,,,1.262,,0.722,,,,1.8330000000000002,,,,,,,,,,,,,1.666,,0.0,,,,,,0.718,,1.5,,,,,,,,,,,0.0,,1.7919999999999998,,,,,,,,,,,,,,0.821,,,,,,,,,0.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,
10001971,,,,,,,,,,0.0,,,,,,,,,,,,,,1.181,,,,,,,,,,,,,0.33399999999999996,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,0.25,0.579,,,,0.182,,,,,0.733,,,,,,,,0.75,,,,,,,,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001988,,,,,,,,,,,,,,,,,,,,0.5720000000000001,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001989,1.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413,,,,,,,,,,,,,,,,,,,,,1.125,,0.6659999999999999,,,,,,,,,,1.084,,,,
10002005,,,,,,0.804,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,0.9009999999999999,,0.866,,,,,,,,,,,1.021,0.75,,,,,0.11800000000000001,,,0.583,,,,,,,,,1.571,,,,,,,,,,,,,,,,,,,,,,,0.551,1.081,,,,,,,,0.33399999999999996,,,,,,,,1.0979999999999999,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,
10002013,,,,,,,,0.33399999999999996,,,,,,,1.8330000000000002,,,,,,0.625,,,,0.28600000000000003,1.5330000000000001,,,,,0.33399999999999996,,,,,,,,0.583,,,,,1.0,,,,,0.633,,,,,,,,,,,0.365,,,0.584,,,,,,0.722,1.429,0.708,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,1.25,,,,,,0.534,,1.063,,,,,,,,0.33299999999999996,,,0.929,,,,,,,,,
10002054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.6659999999999999,0.865,,,,,,,,,,,,0.444,,,,,,,,,,,,,,,,,0.77,,1.7,1.125,,,,,,,0.6659999999999999,,,0.16699999999999998,,,,,,,,,,,0.583,,,0.126,,,,,,,,,,,,,,,,,,,,,,0.5,0.302,,,,,,,,,,,,,,,,,,,,
10002076,1.2570000000000001,,,,,0.111,,,,,,,,,,,,,,,,,,,1.286,,,,1.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586,,,,,,,,,,,,,,,,,,,1.074,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,1.1540000000000001,,,1.306,0.8320000000000001,,,,0.7859999999999999,,,,,,,,,,,,,,,1.0,1.6669999999999998,,1.3,,,0.9670000000000001,,,,,,,0.7,,,,
10002082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10002087,,,,,,,,,,1.8459999999999999,0.958,2.167,,0.7290000000000001,,,,,,,0.733,,,,0.6970000000000001,,,,,,,,0.542,,0.0,,0.917,,,,,,,,,,,,1.25,,,,,,,,,,,0.69,,,,0.28600000000000003,,1.133,,,1.278,,,,,,,,0.523,,,1.214,,,1.278,0.34700000000000003,1.714,,,,,,,,,2.0,,,,,,,,,,,,,,0.94,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,
10002093,0.705,,,,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122,,,,,,,,,,,,,,,,,,,1.7619999999999998,,,,,,,,,,,,,,,,,,,,,1.3,1.0,,,,1.166,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,
10002094,,,,,,1.1540000000000001,0.16699999999999998,,,,,,,,,0.873,,,,,,1.6,,,,,,,1.0,1.125,,,,,,0.975,,,,,,,,,,,,,,,,,,0.9440000000000001,,0.6659999999999999,,,,,,,,,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,,,,,,,,0.48100000000000004,,0.0,,,,,1.1,,,,,,,,,,,,,,,,0.708,,,,1.3330000000000002,,,,,,
10002126,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,0.5429999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,,,,,,,,,,,,,,,,,,,,,,,,,
10003122,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,,,,,,,,,,,,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.375,,0.7859999999999999,,,,,,,,,,,,,,,,0.607,,,,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,
10003133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5720000000000001,,0.33399999999999996,2.1109999999999998,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.39299999999999996,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003163,,,,,,,,,,,,,,,0.39299999999999996,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003192,,,1.7619999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.171,,,,,,,,,,,,,,,,,,,,,,,,,,
10003193,0.33399999999999996,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.33399999999999996,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14800000000000002,,,,,,,,,0.733,0.522,,,,,2.167,,,,,,,,,,1.208,,,,,,,1.232,,,,,,,,,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003204,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777,,,,,,,,,,,,,,,,,,,,,,,
10003208,,,,,,,,,,,,,,,,,,,,,0.523,,,,0.16699999999999998,0.607,,,,,,,,,,,,,,,,,,0.8,,,,,0.858,,,,,,,,,,,0.9,,,0.75,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,1.0,,,,,,,,0.583,,,0.5329999999999999,,,,,,,,,
10003217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003232,,,,,,0.542,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.154,,0.522,,,,,,,,,,,1.166,1.167,,,,,0.222,,,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.7440000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003298,,,,,,,,,,,,,,,,,,,,0.142,,,0.748,,,,1.053,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8290000000000001,,0.875,,,,,,,0.875,,,,,,,,1.6669999999999998,,,,,,,,,,,,,,,,,,,,,1.183,,,,,,,,,,,0.953,,,,,,,,,,,,,0.956,,,,,,,0.8440000000000001,,,
10003312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003328,,,,,,,,,,1.166,,,,0.33399999999999996,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,,,,,,,,,,0.28600000000000003,,,,,0.0,,,,,,,,,0.629,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10003343,,,,,,,,,,,,,,,,,,,,,,1.069,,,,,,,,,,,,,,0.46399999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,1.143,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
10003509,,,0.583,,,,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5329999999999999,,,,1.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10004784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,2.267,,1.0,,,,,,,,,,,,,,,,,,0.9670000000000001,,,,,,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,,,,,
10005235,0.904,,,1.071,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.9890000000000001,0.667,,0.536,,,,,,,,0.33299999999999996,,,,,0.872,,,,,1.089,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10005299,0.237,,,1.083,,,,,,,,,,,,1.406,,1.067,,,,,0.73,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.953,0.55,0.6609999999999999,,,,,,,,,,0.9640000000000001,,0.414,,1.015,,,,,0.0,,,,0.9,,,0.5,,,0.625,,,0.9,,,0.929,,,0.34700000000000003,,,,,0.708,,,
10005300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10005306,0.5,,,,,,,,,,,,,,,,,0.5720000000000001,,,,,1.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.334,,,,1.5,0.5,,,
10005307,1.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125,,,,,,,,,,,,,,,,,,,2.171,,,,,,,,,,,,,,,,,,,,,,,,,1.133,0.542,,,,,,,,,,,,,,,,,,,,0.929,,0.33299999999999996,,,0.47600000000000003,,,,,,,1.102,,,,
10005308,,,,,,,,,,1.867,,,,,,,0.812,,,,,,,,,0.762,0.0,,,,,,,,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857,0.33299999999999996,,,,1.3,,,,,
10005363,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.111,,1.2670000000000001,,,,,,,,0.344,,0.894,,,,,,0.33399999999999996,,0.693,,,,0.7020000000000001,,,,,,,,,,,,,0.0,0.953,,,,,,0.75,0.8959999999999999,0.873,,,,,,,,,,,,0.9,,0.777,,,,,,,,,,,,,,0.619,,,,,,,,,0.733,,,,,,,0.33299999999999996,,1.0,0.125,,,,,,,,,,,,0.282,,,,,,,
10005366,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953,0.33399999999999996,,,,,,,,,,,0.33399999999999996,,,,,,0.45299999999999996,,,,,0.953,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.929,,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005377,,,,,,,,,,,,,,,,,0.33399999999999996,,,0.1,,,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.182,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.524,,,,,,,,,,,0.486,,,,,,,,,,,,,0.9620000000000001,,,,,,,1.182,,,
10005384,0.16699999999999998,,0.706,,,,0.311,,,,,,,,,,,,,,,0.166,,,,,,,0.833,0.5329999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,1.069,,,,,,,,,,,,,,,0.534,1.06,,,,,,,,0.45299999999999996,,,0.462,,,,,,,,,,,,,,
10005445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,0.322,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.444,,,,0.583,,,,0.0,,,,,,,,,1.111,,,,,,,,0.268,,,,,,
10005472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.45299999999999996,,,,,,,2.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,0.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005498,,,,,,,0.536,,,,,,,,,,,,,,,0.237,,,,,,,0.4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.6940000000000001,,,,,,,,,,,,,,,0.6659999999999999,1.056,,,,,,,,1.25,,,,,,,,,,,,,,,,,
10005530,,,,,,,,0.807,,,1.133,,,,,,0.42200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794,1.445,,,,,,,1.0,,,0.133,,,,,,,0.41700000000000004,0.8909999999999999,0.555,,,,,0.6459999999999999,0.375,,,,,,,,,,,,,,1.681,0.16699999999999998,,,,,,,,,,,,,,,,,0.6970000000000001,,,,,,,,,,,,,,,,,,,0.28600000000000003,,
10005589,,,,,0.25,,,0.33299999999999996,,,3.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584,,0.75,,,1.4669999999999999,,0.667,,,,,,0.92,0.875,,0.573,,,,,,,0.5329999999999999,,,0.6459999999999999,,,,,,,,,,,,,,,,2.0669999999999997,,,,,,,,,,,0.39299999999999996,0.8290000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005597,,,,,,,,,,,,,,,,,,,,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,
10005633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4169999999999998,,,,,,,,,,,,,,,,
10005661,,,,,,,,,,,,,,,,,,,,,,,,1.6669999999999998,,,,,,,,,,,,,2.339,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5329999999999999,,,,0.222,0.0,,,,,,,,,,,,,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6669999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005741,1.089,,,,,,,,,,,,,,,,,0.7,,1.571,,,1.5,,,,,,,,0.804,,,,,,,,,,,,,,,,,,,,,,,2.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.429,,,,,1.0,,3.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.166,,,
10005751,,,,,,,,,,,,,,,,,0.8340000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,0.125,,,,,,,,,,0.444,,,,,,,0.833,,0.0,,,,,,,,,,,,,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005834,0.857,,,0.6659999999999999,,,,,,,,,,,,0.67,,,,,,,1.1,,,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,,,,0.5720000000000001,0.0,,,,,,,,,,,0.75,,1.166,,,,,,,0.9,,,,0.4,,,0.5329999999999999,,,0.733,,,,,,,,,,,,,,,,,
10005888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006007,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6669999999999998,,,,,,,,,,
10006044,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.571,1.811,,,,,,,,,,0.308,,0.16699999999999998,,,,,,0.5,,,,,0.0,,,,,,,,,,,,,,0.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.8,,,,,,,,,0.33299999999999996,,,,,,,,,,1.125,,,,,,,,,,,,,,,,,,,
10006046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.3330000000000002,,,,,,,,,,,,,,,,,,,,,,1.001,,,0.33399999999999996,,,,,1.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5720000000000001,,,,
10006056,,,,,,,,,,,,,,,,,,,,,,,,,0.8190000000000001,0.968,0.142,,,,,,,,,,0.428,1.166,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.3330000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,,,,,,,,,,,,,,,,,,,,,,
10006072,,,,,,,,,,,,,,0.5329999999999999,0.36700000000000005,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006088,,,,,,,,,,,,,,,,,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,0.833,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006124,,,,,,1.415,,,,,,,,,,,,,2.215,,,,,,,,,,,,,,,0.16699999999999998,,0.722,,,,,,,,,,,,0.6609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,1.3559999999999999,,,,,,,,,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006164,,,,,,,,,,1.0,,,,,,,0.33299999999999996,,,,,,,,,0.33399999999999996,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.33399999999999996,,,,,0.0,,,,,
10006208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006212,,,,,,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,0.858,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006354,,,,,,,,,,,,,,,0.972,,,,,,1.0,,,,0.429,,,,,,,,,,,,,0.6659999999999999,,,0.0,,,,,,,,0.33399999999999996,0.9,,,,,,,0.364,1.0,0.804,,,,1.1440000000000001,,,,,,0.586,,,,,,,,1.055,,,0.7,,,0.6970000000000001,0.14300000000000002,,,,,,,0.0,,,0.833,,,,,,,,,,,,,,,0.0,,,,,,0.6659999999999999,,,,,,,,,,,,,,,,,,,,,,
10006402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708,,,,,,,,,,,,,,,,,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006561,,,,,,,,0.33399999999999996,,,,,,,,,,,,,0.182,,,,,,,,,,,,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8190000000000001,,,,,,,,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006568,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.33399999999999996,,,,0.41600000000000004,,,,,,,,0.929,,,,,,,,,,,,,,,0.929,3.284,,,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006662,,,,,,,,1.0,,,1.232,,,0.33399999999999996,0.0,,0.727,,,,,0.599,,1.14,,,1.324,0.927,,,,,1.571,,0.237,,,,,,,,,,,,,,,,,,,,,,0.705,0.455,,,,0.8290000000000001,,0.6890000000000001,,,0.914,,,0.762,,,,,,,,0.16699999999999998,,,0.7020000000000001,,,,,,0.9390000000000001,,,,,,,,,,,0.5,0.444,,,,,,,,,,,,,,,,0.733,,,1.6669999999999998,,,,,,,,,,,,,,,,,,,
10006695,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10006927,,,,,,0.498,,,,,,,,,,,,,1.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10007148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3330000000000002,,,,,,0.614,,0.6659999999999999,,,,,0.0,,,,,,0.9440000000000001,0.75,,0.25,,,,,,,,,,0.27699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,,,,,,,
10007200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,0.444,,,,,,,,,,,,,,,,,0.583,,,0.33399999999999996,,,,,,,,,,,,,,,,,,,,,1.857,,,0.523,,,,,,,,,,,,,,,,,,,,,,,1.1420000000000001,,,,,,,,,,,,,,,,,,,,
