BatterID,PitcherID,OPS
10000213,10005351,0.625
10000227,10000007,0.425
10001309,10002077,0.35
10000682,10000748,0.5
10001170,10007245,0.667
10000646,10000012,0.3
10000317,10001250,0
10000045,10000335,0.111
10000350,10001017,0.2
10000081,10001250,0
10002094,10000071,0.167
10001123,10001337,0.816
10000485,10000569,0.865
10001010,10001337,0.929
10000769,10000850,0.85
10000770,10000850,0.813
10000870,10001203,0.609
10001279,10000004,0.991
10006662,10000970,0.829
10000209,10000291,0.584
10000496,10000569,2
10000487,10000569,1
10005498,10000367,1.5
10001129,10001337,0.61
10001130,10001337,0.647
10001089,10000850,0.564
10001357,10000842,1.833
10000312,10000466,1.096
10001223,10000101,1.194
10001911,10000101,1.067
10001038,10000101,1.111
10000045,10000330,0.666
10001918,10000569,0.844
10000690,10001203,1.067
10000857,10001203,1.178
10000777,10001203,0.6
10000389,10001337,0.8
10000352,10000101,0.637
10000350,10000101,0.517
10000219,10000970,0.462
10000137,10000330,0.588
10000530,10000367,1.833
10000393,10000842,1.75
10001896,10000842,1.5
10001222,10001337,0.879
10000405,10000842,1
10001267,10000004,0.666
10000038,10005294,0.666
10000089,10005294,1.166
10000593,10000970,0.833
10000862,10000367,0.666
10002087,10001203,1.214
10000129,10000330,0.661
10000489,10001202,1.015
10001139,10001337,0.786
10000600,10000970,0.444
10000632,10000367,0.633
10000073,10000569,0.5
10000317,10000466,0.573
10000908,10001202,0.473
10000860,10000367,0.364
10005589,10000569,0.584
10001095,10001337,0.421
10000859,10001203,0.205
10000442,10000970,0.25
10001314,10000101,0.352
10001971,10001202,0.75
10005384,10000367,0.533
10003509,10001337,0.533
10000854,10000569,0.334
10003122,10005349,0.834
10001371,10001986,0.334
10000343,10000101,0.5
10000633,10005349,0.5
10003343,10001986,0.334
10000077,10005294,0.5
10003193,10000466,0.834
10000450,10000101,0.417
10000867,10001203,0.5
10000081,10000466,0.334
10000918,10000569,0.393
10000590,10000970,0.793
10000494,10000850,0.286
10000491,10001203,0.714
10000734,10001202,0.472
10007148,10000569,0.614
10000779,10000850,0.333
10000125,10000330,0.311
10001322,10000330,0.273
10000771,10000850,0.237
10000174,10001337,0.237
10000954,10000367,0.354
10000304,10000970,0.336
10000723,10000466,0.167
10000357,10000101,0.167
10000084,10000970,0.286
10000082,10001203,0.167
10000499,10000569,0.105
10005445,10005294,0
10001313,10000153,0.753
10000733,10001025,1.104
10001325,10000153,0.652
10001320,10000153,0.979
10000173,10001064,0.704
10000533,10000153,0.629
10006568,10000931,3.284
10000718,10000931,1.11
10001123,10001345,0.926
10000219,10000981,0.604
10000590,10000981,0.651
10000719,10000981,1.303
10001129,10001345,1.485
10000826,10000153,0.7
10000908,10000931,0.729
10000772,10001064,0.613
10001309,10000153,0.494
10000771,10000848,0.46
10000870,10001993,1.146
10000084,10000981,1.009
10000691,10001025,1.214
10000911,10000342,0.671
10000176,10001064,0.579
10001185,10000807,2.289
10000684,10005288,1.5
10002087,10001993,2
10005661,10000931,1
10000675,10005288,1.555
10000770,10000848,0.643
10000164,10001064,0.69
10000734,10000931,1.222
10006662,10000981,0.689
10000769,10000848,0.669
10005741,10000807,2.238
10000723,10000622,2
10000442,10000981,1.127
10000209,10003325,0.75
10000859,10001993,1.375
10000317,10000622,0.75
10000638,10002046,0.664
10000900,10000931,1
10001010,10001345,0.964
10000600,10000981,0.9
10000453,10001064,0.564
10000875,10000981,0.795
10001139,10001345,0.553
10000689,10000807,0.471
10000165,10001064,0.43
10000448,10005913,1.166
10000217,10000342,0.666
10001279,10005337,0.833
10001038,10000372,1.262
10001089,10000848,0.572
10001170,10000807,0.873
10000779,10000848,1.232
10001987,10001345,0.875
10003298,10001025,0.875
10005751,10001064,0.444
10000857,10001993,0.889
10000489,10000931,0.621
10005384,10005835,0.462
10001130,10001345,0.553
10000177,10001064,0.344
10000862,10005835,0.533
10006072,10000153,0.533
10001261,10005337,0.733
10000540,10003322,1.133
10001216,10005913,0.533
10000445,10001025,0.334
10000679,10005288,0.453
10000678,10005288,0.5
10003328,10000153,0.334
10001354,10001064,0.25
10001966,10005337,0.25
10001043,10000807,0.222
10000304,10000981,0.23
10000357,10000372,0.167
10001281,10000931,0.091
10001271,10005337,0
10005530,10001064,0.133
10000593,10000981,0.1
10005363,10005337,0.125
10000954,10005835,0
10000494,10000848,0.125
10001971,10000931,0.25
10001085,10000519,1.2
10001005,10001154,1.164
10000450,10000193,0.81
10000733,10000189,1.24
10001094,10000519,0.778
10000489,10001335,0.949
10001314,10000193,0.852
10001168,10000250,1.733
10000406,10001353,1.4
10001090,10000519,1.28
10000305,10001161,0.946
10000445,10000189,1.1
10000734,10001335,0.894
10000737,10001031,0.739
10001089,10000886,0.477
10000352,10000193,1.6
10002094,10000250,1.6
10000681,10000519,1.273
10001139,10000426,1.004
10000174,10000426,1.154
10000690,10001154,0.855
10000176,10001303,0.899
10000405,10001031,0.84
10000357,10000193,0.637
10000393,10001031,0.758
10001954,10000328,1
10000584,10001353,1.198
10001911,10000193,0.971
10000689,10003259,0.812
10000691,10000189,0.952
10000908,10001335,0.633
10001325,10000155,0.667
10000040,10000184,0.659
10000533,10000155,0.789
10000590,10000432,0.863
10005741,10003259,3.033
10001185,10003259,2.233
10000859,10001154,1.431
10002054,10001065,1.125
10000213,10000328,0.888
10000534,10000371,1.444
10000089,10003206,0.944
10001088,10001191,1.011
10000812,10000371,1.793
10000955,10000613,0.819
10002005,10000613,1.021
10000769,10000886,1.24
10000177,10001303,0.977
10001130,10000426,0.929
10001309,10000155,1.045
10001184,10000371,0.875
10001223,10000193,0.912
10001129,10000426,0.976
10001083,10000519,1.19
10000954,10002058,0.713
10000343,10000193,0.534
10000492,10000189,0.913
10000350,10000193,0.422
10000031,10000184,0.733
10000165,10001303,0.364
10001371,10000250,0.45
10001010,10000426,0.542
10000442,10000432,0.424
10006007,10006172,1.667
10000266,10001065,1.333
10000990,10001353,1.904
10005235,10001161,1
10000217,10000328,1.314
10001971,10001335,0.929
10002076,10000328,1.286
10000498,10000189,0.708
10005384,10002058,1.069
10000353,10000613,1.069
10003343,10000250,1.069
10000731,10000519,0.844
10000439,10006172,0.889
10000448,10001161,1.067
10000862,10002058,0.844
10000718,10001335,1.033
10000453,10001303,0.664
10000771,10000886,0.697
10000034,10000184,0.606
10000446,10000519,0.571
10001361,10000250,0.435
10005498,10002058,0.694
10001365,10000250,0.367
10000598,10001335,0.532
10000219,10000432,0.413
10000911,10000328,0.971
10003232,10000613,1.166
10000304,10000432,0.833
10000638,10000250,0.833
10000227,10002058,0.833
10001280,10000986,1.166
10005661,10001335,0.666
10001320,10000155,0.661
10005308,10006172,0.857
10000870,10001154,0.572
10005299,10001353,0.661
10000077,10003206,0.708
10000530,10002058,0.583
10000779,10000886,0.583
10001011,10001353,0.705
10000525,10000371,0.958
10000493,10003259,0.495
10000735,10001191,0.444
10000494,10000886,0.533
10001282,10001303,0.633
10000780,10000886,0.364
10000041,10000184,0.334
10001123,10000426,0.667
10000389,10000426,0.462
10000953,10000613,0.421
10000084,10000432,0.343
10001009,10001353,0.266
10001222,10000426,0.524
10000173,10001303,0.49
10000407,10001031,0.552
10000258,10001065,0.41
10000635,10001161,0.358
10000600,10000432,0.624
10000593,10000432,0.235
10000314,10001161,0.145
10000770,10000886,0.75
10003328,10000155,0.533
10006072,10000155,0.367
10006402,10001335,0.733
10001009,10004421,0.533
10000435,10000184,0.533
10005366,10000519,0.334
10007200,10001065,0.334
10000539,10000189,0.542
10002013,10000371,0.334
10001216,10001161,0.619
10001281,10001335,0.453
10000682,10001191,0.453
10005377,10000189,0.334
10006164,10006172,0.334
10000164,10001303,0.542
10000542,10000371,0.453
10000529,10000371,0.429
10001000,10001353,0.286
10000674,10000184,0.25
10000860,10002058,0.625
10000772,10001303,0.311
10000875,10000432,0.2
10001357,10001031,0.258
10006662,10000432,0.237
10001313,10000155,0.349
10001182,10000328,0
10000813,10001161,0
10005530,10001303,0.375
10001355,10001161,0
10000163,10001303,0
10001212,10000432,0
10001319,10001161,0
10001043,10003259,0
10000123,10000250,0
10006044,10000519,0.167
10000395,10000184,0.1
10000129,10001187,0.751
10000137,10001187,0.74
10000173,10001290,1.027
10000533,10000249,0.932
10000911,10000001,1.647
10000733,10003212,0.645
10000125,10001187,1.038
10000448,10001157,1.088
10000994,10001187,1.181
10001313,10000249,0.98
10000077,10000276,0.86
10002076,10000001,1.257
10000045,10001187,0.572
10001320,10000249,0.815
10001325,10000249,0.532
10005307,10000001,1.435
10000350,10001072,1.183
10000450,10001072,1.079
10003298,10003212,1.183
10000635,10001157,0.754
10000492,10003212,0.625
10000314,10001157,0.922
10001964,10000095,1.238
10001280,10000843,1.1
10006354,10001187,1.055
10001185,10000805,0.9
10000870,10000746,1.136
10001088,10000095,1.091
10001319,10001157,0.923
10005530,10001290,0.646
10000498,10003212,0.47
10000689,10000805,0.541
10005377,10003212,0.524
10001282,10001290,0.466
10005306,10000805,1.5
10001038,10001072,1.58
10000446,10005311,1
10000121,10001187,1.117
10000439,10000843,0.8
10000440,10000843,0.637
10000453,10001290,0.944
10000534,10005879,0.879
10001989,10000001,1.024
10000177,10001290,0.694
10000445,10003212,0.485
10000305,10001157,0.431
10001182,10000001,0.589
10000165,10001290,0.476
10000176,10001290,0.387
10000827,10001157,0.9
10001009,10005327,0.9
10001011,10005327,1
10000909,10003212,0.666
10000357,10001072,0.666
10000163,10001290,0.666
10000443,10000843,0.833
10006056,10005311,0.833
10001184,10005879,0.666
10000812,10005879,1.158
10001354,10001290,0.5
10000343,10001072,1
10000525,10005879,0.778
10001356,10000095,0.773
10001170,10000805,0.5
10000529,10005879,0.455
10002093,10000001,0.705
10001322,10001187,0.349
10000352,10001072,0.455
10000859,10000746,0.334
10001216,10001157,0.583
10000164,10001290,0.421
10000691,10003212,0.393
10001954,10000001,0.414
10000455,10000843,0.449
10000317,10002098,0.75
10006072,10000249,1.5
10000312,10002098,1.5
10003208,10005879,0.583
10000081,10002098,0.533
10001133,10002098,0.533
10005834,10005327,0.533
10001368,10000095,0.733
10000311,10002098,0.533
10006561,10000095,0.334
10000437,10000843,0.5
10000576,10003212,0.834
10005299,10005327,0.5
10000601,10000095,0.714
10001043,10000805,0.714
10001179,10000805,0.25
10001911,10001072,0.222
10000542,10005879,0.2
10000213,10000001,0.2
10000493,10000805,0.258
10000772,10001290,0.349
10000217,10000001,0.244
10000406,10005327,0.181
10000768,10000276,0
10000215,10000001,0.111
10002013,10005879,0.333
10001314,10001072,0.286
10001309,10000249,0.125
10000038,10000276,0
10000539,10003212,0
10001907,10001157,0.667
10000258,10000506,0.885
10000635,10001629,1.121
10001088,10000895,1.352
10000266,10000506,0.87
10000953,10000066,0.688
10002054,10000506,0.865
10001216,10001629,1.313
10002005,10000066,0.804
10000077,10005232,0.969
10000314,10001629,0.773
10000455,10000113,0.882
10001094,10000335,0.793
10006044,10000335,1.811
10003133,10000506,2.111
10000031,10001350,0.802
10000089,10005232,0.816
10000038,10005232,0.528
10000305,10001629,1.75
10000638,10005234,1.636
10000041,10001350,1.667
10006124,10000066,1.415
10001989,10006824,1.084
10001047,10000060,1.084
10000261,10000506,0.866
10000440,10000113,0.631
10001085,10000335,0.685
10000955,10000066,0.603
10001354,10005315,1.1
10001954,10006824,1.056
10005307,10006824,1.102
10001267,10001305,1.111
10000407,10003284,1.255
10000260,10000506,1.555
10002094,10005234,1.1
10000040,10001350,1.155
10000601,10000895,0.872
10000173,10005315,0.762
10002013,10006183,0.929
10000405,10003284,0.884
10001322,10000694,1.207
10000534,10006183,1.308
10000176,10005315,0.953
10001280,10000113,0.734
10000826,10000060,0.734
10001319,10001629,0.722
10001132,10000895,0.541
10000994,10000694,0.934
10001043,10005587,1.867
10000737,10003284,1.667
10001966,10001305,1.792
10000990,10001250,1
10000123,10005234,1.238
10001168,10005234,1.5
10000126,10005232,0.858
10001320,10000060,1.071
10000121,10000694,0.875
10001365,10005234,1.056
10005363,10001305,0.777
10000213,10006824,0.666
10005530,10005315,0.697
10002076,10006824,0.7
10001368,10000895,0.717
10000525,10006183,0.6
10000674,10001350,0.84
10000529,10006183,0.819
10000273,10000506,0.667
10005445,10005232,0.583
10006662,10002077,0.5
10000442,10002077,0.891
10000393,10003284,0.906
10001090,10000335,0.568
10001279,10001305,0.653
10003232,10000066,0.542
10000446,10000335,0.435
10000317,10000748,0.9
10001271,10001305,1.1
10000590,10002077,0.666
10006046,10006824,0.572
10001896,10003284,0.875
10000813,10001629,1.333
10000129,10000694,1
10000493,10005587,0.625
10000082,10000694,0.708
10000034,10001350,0.666
10000542,10006183,0.633
10000395,10001350,0.666
10000768,10005232,0.44
10001309,10000060,0.546
10006927,10000066,0.498
10000165,10005315,0.464
10000439,10000113,0.333
10001083,10000335,0.466
10003208,10006183,0.533
10003163,10000895,1.229
10001082,10000895,0.967
10000996,10000066,0.5
10000812,10006183,0.334
10001050,10001243,0.453
10005366,10000335,0.953
10006354,10000694,0.334
10001091,10001243,0.786
10005235,10001629,0.536
10001185,10005587,0.429
10000125,10000694,0.904
10001361,10005234,0.425
10000731,10000335,0.25
10000084,10002077,0.5
10000177,10005315,0.422
10001357,10003284,0.211
10000681,10000335,0.311
10000137,10000694,0.182
10000682,10000895,0.322
10006056,10000335,0.142
10000217,10006824,0.142
10000045,10000694,0
10003343,10005234,0.125
10001371,10005234,0.1
10001313,10000060,0.143
10000353,10000066,0.25
10000777,10000555,0
10000735,10000895,0
10001282,10005315,0
10000437,10000113,0.083
10000539,10000247,0.736
10000137,10000977,0.968
10001085,10000330,1.093
10000038,10006571,1.159
10002005,10000466,0.866
10001320,10000786,0.891
10001325,10000786,1.462
10001123,10000071,0.793
10000638,10000007,0.803
10001094,10000330,1.03
10001038,10000291,1.224
10001130,10000071,1.338
10000953,10000466,1.162
10000350,10000291,0.572
10000731,10000330,1.167
10001047,10000786,0.834
10000601,10000421,0.667
10000955,10000466,0.823
10001088,10000421,0.427
10001173,10002066,1.5
10003122,10001986,1.375
10000600,10000850,0.9
10001365,10000007,1.055
10006354,10000977,1.144
10001356,10000421,1.144
10006056,10000330,0.968
10000492,10000247,0.774
10001371,10000007,0.923
10001279,10001150,0.786
10000129,10000977,0.62
10000826,10000786,0.857
10000445,10000247,0.529
10000357,10000291,0.762
10000219,10000850,0.555
10001129,10000071,0.566
10000045,10000977,0.717
10001010,10000071,0.564
10000533,10000786,0.382
10000959,10001986,2.083
10000126,10006571,1.467
10003193,10001203,2.167
10000395,10000012,1.167
10005306,10002066,1.167
10000389,10000071,1.071
10005741,10002066,1.429
10001170,10002066,1.458
10001309,10000786,0.889
10001280,10001017,0.664
10000352,10000291,0.964
10001322,10000977,0.664
10001091,10001986,1.064
10000125,10000977,0.819
10001911,10000291,0.607
10000590,10000850,0.65
10000089,10006571,0.9
10001357,10000096,0.671
10000860,10000520,0.462
10000682,10000421,0.481
10001313,10000786,0.714
10001090,10000330,0.673
10000442,10000850,0.634
10001132,10000421,0.433
10000733,10000247,0.316
10001133,10001203,1.1
10000304,10000850,1.5
10000689,10002066,1.1
10006044,10000330,1.571
10000646,10001986,1.223
10002093,10003142,1.166
10000393,10000096,0.929
10001892,10000071,0.666
10000681,10000330,0.73
10001361,10000007,0.715
10002076,10003142,0.832
10002082,10006571,1
10000723,10001203,1.089
10001185,10002066,1.205
10000455,10001017,0.958
10000870,10000564,0.705
10000084,10000850,0.555
10003232,10000466,0.522
10001314,10000291,0.933
10001095,10000071,0.5
10006662,10000850,0.455
10001368,10000421,0.607
10000346,10000247,0.343
10003509,10000071,0.333
10000530,10000520,0.411
10000916,10000977,0.25
10001966,10001150,1.5
10000031,10000012,0.875
10000439,10001017,0.75
10000768,10006571,0.533
10000435,10000012,0.629
10005308,10001017,0.933
10000679,10005351,0.533
10000174,10000071,0.533
10000213,10003142,0.5
10006561,10000421,0.708
10000081,10001203,0.334
10000777,10000564,0.786
10000493,10002066,0.542
10001083,10000330,0.334
10000353,10000466,1.067
10005307,10003142,0.542
10000312,10001203,0.334
10001862,10000247,0.286
10003328,10000786,0.286
10005445,10006571,0.268
10000540,10000012,0.25
10006124,10000466,0.722
10000029,10000012,0.375
10000593,10000850,0.626
10001222,10000071,0.222
10000911,10003142,0.384
10000446,10000330,0.273
10000077,10006571,0.464
10000674,10000012,0.231
10003298,10000247,0.142
10000735,10000421,0.127
10000317,10001203,0.167
10001954,10003142,0
10000121,10000977,0.143
10000498,10000247,0.231
10005377,10000247,0.1
10000217,10003142,0.182
10001182,10003142,0.111
10001947,10001203,0.167
10000311,10001203,0.167
10006212,10000466,0.083
10000082,10000977,0.111
10000344,10000291,0.182
10003163,10000421,0.154
10001368,10000153,0.823
10001088,10000153,1.052
10000529,10000567,0.859
10000442,10000848,0.716
10000031,10001337,1.376
10001085,10000342,1.435
10000258,10001025,1.223
10000038,10003322,0.857
10000176,10001186,1.008
10000525,10000567,0.714
10000089,10003322,0.859
10001090,10000342,1
10000542,10000567,0.875
10001139,10005288,2
10000772,10001186,1.112
10003122,10002046,0.786
10000034,10001337,0.928
10001132,10000153,0.626
10000600,10000848,1.234
10001123,10005288,0.686
10002054,10001025,0.77
10001091,10002046,0.826
10000953,10000622,1
10000173,10001186,0.872
10001282,10001186,1.346
10001129,10005288,0.977
10000041,10001337,0.708
10000260,10001025,0.939
10001354,10001186,0.643
10000633,10002046,0.76
10003208,10000567,0.8
10000353,10000622,0.852
10000590,10000848,0.707
10000077,10003322,0.461
10001964,10000153,0.538
10000682,10000153,0.546
10005308,10000101,1.867
10003232,10000622,1.167
10001267,10001064,1.333
10006164,10000101,1
10000691,10000372,0.858
10002013,10000567,1
10006208,10000622,1.214
10005299,10005913,0.929
10006212,10000622,0.858
10000860,10000807,0.944
10001274,10001064,0.75
10001261,10001064,1.25
10000854,10000004,1.694
10000029,10001337,0.944
10005363,10001064,0.75
10000304,10000848,0.819
10005445,10003322,1.444
10001050,10002046,0.733
10000735,10000153,1.111
10001946,10000153,0.7
10000601,10000153,0.697
10000084,10000848,0.637
10001010,10005288,1.091
10001094,10000342,0.808
10000439,10000101,0.717
10000165,10001186,0.591
10000266,10001025,0.457
10000875,10000848,0.297
10000530,10000807,0.9
10005751,10001186,0.833
10000492,10000372,0.762
10001009,10005913,0.762
10000487,10000004,0.833
10001000,10005913,0.666
10006124,10000622,0.661
10000395,10001337,0.729
10000453,10001186,0.661
10000733,10000372,0.583
10000768,10003322,0.625
10000954,10000807,0.5
10007200,10001025,0.583
10000731,10000342,0.555
10002005,10000622,0.75
10000646,10002046,0.444
10000437,10000101,0.473
10000918,10000004,0.5
10000214,10000367,0.4
10006662,10000848,0.705
10005530,10001186,0.417
10000440,10000101,0.445
10000674,10001337,0.302
10000177,10001186,0.302
10000534,10000567,0.269
10001222,10005288,0.834
10005366,10000342,0.334
10000675,10000367,0.334
10001212,10000848,0.334
10000389,10005288,0.834
10003298,10000372,0.834
10003133,10001025,0.393
10000997,10005288,0.286
10001280,10000101,0.476
10001082,10000153,0.325
10000593,10000848,0.472
10001049,10000567,0.311
10000955,10000622,0.258
10001130,10005288,0.297
10001356,10000153,0.154
10000209,10001025,0.2
10000455,10000101,0.216
10000261,10001025,0.111
10003192,10002046,0
10001011,10005913,0
10001083,10000342,0
10000040,10001337,0
10001279,10001064,0
10000225,10000567,0
10000485,10000886,0.753
10000173,10000189,1.16
10000690,10000981,1.167
10000633,10000613,0.874
10001309,10001154,1.262
10000953,10000202,1.099
10000682,10001353,0.479
10006124,10000202,2.215
10000031,10005290,1.286
10001047,10001154,0.95
10000312,10000371,1.177
10003122,10000613,1.222
10000959,10000613,0.695
10001050,10000613,0.538
10002013,10000155,1.833
10000165,10000189,1.3
10002005,10000202,1.25
10000352,10000931,0.829
10000040,10005290,1
10000646,10000613,1.242
10000860,10000250,0.991
10000772,10000189,0.633
10000499,10000886,0.741
10001314,10000931,0.835
10000029,10005290,1.834
10000494,10001303,1.428
10000733,10003206,1.546
10001282,10000189,1.546
10000405,10000193,1.167
10006927,10000202,1.162
10000675,10000184,1.091
10001357,10000193,0.916
10000530,10000250,0.976
10000350,10000931,0.946
10000854,10000886,0.922
10001911,10000931,0.78
10000450,10000931,0.5
10000533,10001154,3.083
10001371,10000986,1
10000542,10000155,1.029
10001271,10000328,1
10000453,10000189,1.275
10001000,10001345,0.666
10000041,10005290,1.4
10000393,10000193,1.033
10001052,10000184,0.546
10001279,10000328,0.581
10000870,10000981,0.793
10000862,10000250,0.637
10000034,10005290,0.637
10000445,10003206,0.667
10000955,10000202,0.528
10001091,10000613,0.778
10000073,10000886,0.44
10000780,10001303,1.167
10000996,10000202,1.3
10006212,10000202,0.733
10002076,10005835,1.3
10000492,10003206,1.025
10001168,10000986,0.666
10001133,10000371,1.333
10003343,10000986,0.666
10001947,10000371,0.833
10001954,10005835,0.666
10001989,10005835,0.666
10001002,10001345,0.762
10000678,10000184,0.666
10001011,10001345,0.661
10005834,10001345,0.572
10000177,10000189,1.089
10000529,10000155,0.864
10001365,10000986,0.708
10000164,10000189,0.5
10007148,10000886,0.75
10000534,10000155,1.083
10000857,10000981,0.65
10005530,10000189,0.422
10002094,10000986,0.555
10003232,10000202,0.5
10000777,10000981,0.785
10000737,10000193,0.364
10000859,10000981,0.421
10000579,10000193,0.651
10000407,10000193,0.5
10001918,10000886,0.358
10005589,10000886,0.875
10000301,10000371,0.75
10000691,10003206,0.533
10000911,10005835,0.733
10001267,10000328,0.733
10000123,10000986,0.533
10005299,10001345,0.953
10000081,10000371,0.81
10005751,10000189,0.834
10000684,10000184,0.334
10000770,10001303,0.834
10001896,10000193,0.542
10000826,10001154,1.11
10000344,10000931,0.411
10000227,10000250,0.429
10002126,10000250,0.543
10000918,10000886,0.393
10001038,10000931,0.393
10001087,10005290,0.286
10000679,10000184,0.429
10000311,10000371,0.536
10000771,10001303,0.472
10000525,10000155,0.8
10001223,10000931,0.542
10000723,10000371,0.311
10001009,10001345,0.644
10001088,10001353,0.166
10005384,10000250,0.166
10005498,10000250,0.237
10001089,10001303,0.258
10000769,10001303,0
10000213,10005835,0
10000176,10000189,0
10000217,10005835,0
10000353,10000202,0.25
10000735,10001353,0.188
10005363,10000328,0.111
10005307,10005835,0.333
10002087,10000981,0.286
10000498,10003206,0.125
10000529,10000249,0.781
10000733,10000276,1.069
10000525,10000249,0.646
10000542,10000249,0.581
10000350,10001335,0.903
10000450,10001335,0.812
10000489,10001065,0.712
10000908,10001065,1.068
10000357,10001335,0.898
10000870,10000432,0.691
10001089,10001290,1.348
10001129,10001031,1.043
10000534,10000249,0.762
10000600,10001191,1.6
10000077,10000805,1.4
10000590,10001191,1.2
10000771,10001290,0.82
10001130,10001031,0.518
10000533,10000746,0.859
10001313,10000746,1.842
10000089,10000805,0.905
10000442,10001191,0.804
10000393,10003212,0.85
10001314,10001335,0.55
10001280,10001187,1.4
10000352,10001335,0.929
10000770,10001290,1.214
10000859,10000432,0.984
10000405,10003212,0.95
10001911,10001335,0.774
10001123,10001031,0.823
10000407,10003212,0.786
